stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
"2504","2504","L'Autre Lieu","Le Rheu","48.0989730484","-1.7968207272","","","","","","1"
"2505","2505","Bouleaux","Le Rheu","48.1015350038","-1.7944527875","","","","","","1"
"2506","2506","Genêts","Le Rheu","48.0992510289","-1.7911327224","","","","","","1"
"2507","2507","Barberais","Le Rheu","48.0975017122","-1.7812751569","","","","","","2"
"2508","2508","Les Pins","Le Rheu","48.0968349556","-1.7755904818","","","","","","1"
"2509","2509","Pont d'Avoine","Le Rheu","48.0961388219","-1.7645731755","","","","","","1"
"2510","2510","Plessix Saucourt","Le Rheu","48.1038898352","-1.7503398443","","","","","","2"
"2511","2511","Plessix Saucourt","Le Rheu","48.1035587085","-1.7512870708","","","","","","2"
"2512","2512","Pont d'Avoine","Le Rheu","48.0962456152","-1.7647138023","","","","","","1"
"2513","2513","Les Pins","Le Rheu","48.0970118179","-1.7760513993","","","","","","1"
"2514","2514","Barberais","Le Rheu","48.0976795512","-1.7815625164","","","","","","2"
"2515","2515","Genêts","Le Rheu","48.0993091604","-1.7907617341","","","","","","1"
"2516","2516","Bouleaux","Le Rheu","48.1018450389","-1.7950202935","","","","","","1"
"2517","2517","L'Autre Lieu","Le Rheu","48.0993667364","-1.7967327957","","","","","","1"
"2518","2518","Champs Freslons","Le Rheu","48.0993256551","-1.8020875512","","","","","","1"
"2519","2519","Lycée Monod","Le Rheu","48.1008971470","-1.8069044943","","","","","","1"
"2520","2520","Noë Diolé","Le Rheu","48.1024633984","-1.8310865145","","","","","","2"
"2521","2521","Gerhoui","Le Rheu","48.0909975284","-1.7868144507","","","","","","1"
"2522","2522","Mahomat","Le Rheu","48.0939806403","-1.7739405176","","","","","","1"
"2523","2523","Mahomat","Le Rheu","48.0941001195","-1.7740982060","","","","","","1"
"2524","2524","Gerhoui","Le Rheu","48.0913789061","-1.7857197759","","","","","","1"
"2525","2525","Haut Plessis","Le Rheu","48.0785465409","-1.7713612795","","","","","","2"
"2526","2526","Moigné","Le Rheu","48.0804236849","-1.7744240518","","","","","","1"
"2529","2529","Moigné","Le Rheu","48.0802800476","-1.7744659404","","","","","","1"
"2530","2530","Haut Plessis","Le Rheu","48.0787630083","-1.7721251436","","","","","","2"
"2534","2534","Collège Brassens","Le Rheu","48.0989478496","-1.8003046740","","","","","","2"
"2537","2537","Gaston Bardet","Le Rheu","48.1024073749","-1.7873505003","","","","","","1"
"2538","2538","Gaston Bardet","Le Rheu","48.1022706144","-1.7873792878","","","","","","1"
"2539","2539","Acquêts","Le Rheu","48.0964876365","-1.7981595315","","","","","","1"
"2540","2540","Acquêts","Le Rheu","48.0968304154","-1.7981100399","","","","","","1"
"2541","2541","Egalité","Le Rheu","48.0943719190","-1.7957516557","","","","","","1"
"2542","2542","Egalité","Le Rheu","48.0943652260","-1.7955556578","","","","","","1"
"2601","2601","Croix Malinge","Vern-sur-Seiche","48.0385084681","-1.6025040131","","","","","","2"
"2602","2602","Bel Air","Vern-sur-Seiche","48.0434014445","-1.6016473871","","","","","","1"
"2603","2603","La Poste","Vern-sur-Seiche","48.0447346360","-1.6039592722","","","","","","1"
"2604","2604","Croix Rouge","Vern-sur-Seiche","48.0495583357","-1.6061528617","","","","","","2"
"2605","2605","Fosse Gauchère","Vern-sur-Seiche","48.0494144022","-1.6098085646","","","","","","2"
"2606","2606","Solidor","Vern-sur-Seiche","48.0506285807","-1.6149817736","","","","","","2"
"2607","2607","Haute Abbaye","Vern-sur-Seiche","48.0526146542","-1.6138363158","","","","","","2"
"2608","2608","Bretonnière","Vern-sur-Seiche","48.0583802979","-1.6164856300","","","","","","2"
"2609","2609","Val d'Orson","Vern-sur-Seiche","48.0641375523","-1.6230735600","","","","","","2"
"2610","2610","Garenne","Vern-sur-Seiche","48.0677678397","-1.6257010546","","","","","","2"
"2611","2611","Hallerais","Vern-sur-Seiche","48.0724161024","-1.6287091371","","","","","","2"
"2612","2612","Hallerais","Vern-sur-Seiche","48.0722873957","-1.6287536311","","","","","","2"
"2613","2613","Garenne","Vern-sur-Seiche","48.0675506191","-1.6256667254","","","","","","2"
"2614","2614","Val d'Orson","Vern-sur-Seiche","48.0639599120","-1.6229171468","","","","","","2"
"2615","2615","Bretonnière","Vern-sur-Seiche","48.0589436263","-1.6166829112","","","","","","2"
"2616","2616","Haute Abbaye","Vern-sur-Seiche","48.0525874127","-1.6140715856","","","","","","2"
"2617","2617","Fosse Gauchère","Vern-sur-Seiche","48.0494839273","-1.6111057431","","","","","","2"
"2618","2618","Croix Rouge","Vern-sur-Seiche","48.0491133056","-1.6060258556","","","","","","2"
"2619","2619","La Poste","Vern-sur-Seiche","48.0445662579","-1.6039074680","","","","","","1"
"2620","2620","Bel Air","Vern-sur-Seiche","48.0435577358","-1.6017842761","","","","","","1"
"2621","2621","Vern La Touche","Vern-sur-Seiche","48.0409047289","-1.6023660813","","","","","","2"
"2622","2622","Champ Martin","Vern-sur-Seiche","48.0598858832","-1.6131093745","","","","","","2"
"2627","2627","Vaugon","Vern-sur-Seiche","48.0313851145","-1.5995624979","","","","","","2"
"2628","2628","Vaugon","Vern-sur-Seiche","48.0312528677","-1.5995045021","","","","","","2"
"2629","2629","Vern Eglise","Vern-sur-Seiche","48.0471868840","-1.6025180871","","","","","","2"
"2630","2630","Maillardière","Vern-sur-Seiche","48.0450523249","-1.5989307913","","","","","","1"
"2631","2631","Moulin","Vern-sur-Seiche","48.0475265954","-1.5985672265","","","","","","2"
"2632","2632","Moulin","Vern-sur-Seiche","48.0480651310","-1.5985767289","","","","","","2"
"2633","2633","Maillardière","Vern-sur-Seiche","48.0451140885","-1.5986095216","","","","","","1"
"2634","2634","Vern Eglise","Vern-sur-Seiche","48.0471023567","-1.6027068352","","","","","","2"
"2635","2635","Croix Malinge","Vern-sur-Seiche","48.0384992708","-1.6021449109","","","","","","1"
"2637","2637","Solidor","Vern-sur-Seiche","48.0496628102","-1.6153599043","","","","","","2"
"2640","2640","Croix Malinge","Vern-sur-Seiche","48.0384054888","-1.6023197964","","","","","","1"
"2641","2641","Champ Martin","Vern-sur-Seiche","48.0590678695","-1.6130121066","","","","","","2"
"2701","2701","Janais","Noyal-Châtillon-sur-Seiche","48.0590754463","-1.7009882169","","","","","","2"
"2702","2702","Vallon","Noyal-Châtillon-sur-Seiche","48.0684297159","-1.6975736998","","","","","","2"
"2704","2704","Janais","Noyal-Châtillon-sur-Seiche","48.0592785909","-1.7013000261","","","","","","2"
"2705","2705","Bray","Noyal-Châtillon-sur-Seiche","48.0290801554","-1.6597993342","","","","","","2"
"2706","2706","Molène","Noyal-Châtillon-sur-Seiche","48.0384552171","-1.6707222359","","","","","","2"
"2707","2707","Potiers","Noyal-Châtillon-sur-Seiche","48.0407681687","-1.6719073844","","","","","","1"
"2708","2708","Centre","Noyal-Châtillon-sur-Seiche","48.0423861757","-1.6655373338","","","","","","1"
"2709","2709","Salle Polyvalente","Noyal-Châtillon-sur-Seiche","48.0440530121","-1.6611834511","","","","","","1"
"2710","2710","Petite Saudrais","Noyal-Châtillon-sur-Seiche","48.0471690474","-1.6612027076","","","","","","1"
"2711","2711","Croix Fleurie","Noyal-Châtillon-sur-Seiche","48.0566582190","-1.6637207768","","","","","","2"
"2712","2712","Mail Lancé","Noyal-Châtillon-sur-Seiche","48.0636804535","-1.6636897904","","","","","","2"
"2713","2713","Petit Beaulieu","Noyal-Châtillon-sur-Seiche","48.0684525940","-1.6657125497","","","","","","2"
"2714","2714","Hil-Bintinais","Noyal-Châtillon-sur-Seiche","48.0771870748","-1.6610208318","","","","","","1"
"2715","2715","Hil-Bintinais","Noyal-Châtillon-sur-Seiche","48.0786436381","-1.6613646068","","","","","","1"
"2716","2716","Petit Beaulieu","Noyal-Châtillon-sur-Seiche","48.0686088894","-1.6660698755","","","","","","2"
"2717","2717","Mail Lancé","Noyal-Châtillon-sur-Seiche","48.0636374353","-1.6639521324","","","","","","2"
"2718","2718","Croix Fleurie","Noyal-Châtillon-sur-Seiche","48.0559874615","-1.6642624527","","","","","","2"
"2719","2719","Petite Saudrais","Noyal-Châtillon-sur-Seiche","48.0470077553","-1.6610051192","","","","","","1"
"2720","2720","Salle Polyvalente","Noyal-Châtillon-sur-Seiche","48.0441290630","-1.6614072685","","","","","","2"
"2721","2721","Centre","Noyal-Châtillon-sur-Seiche","48.0424394949","-1.6657197886","","","","","","2"
"2722","2722","Potiers","Noyal-Châtillon-sur-Seiche","48.0408136956","-1.6721577489","","","","","","1"
"2723","2723","Molène","Noyal-Châtillon-sur-Seiche","48.0383551348","-1.6706164864","","","","","","2"
"2724","2724","Bray","Noyal-Châtillon-sur-Seiche","48.0286185332","-1.6599071938","","","","","","2"
"2725","2725","Guyomerais","Noyal-Châtillon-sur-Seiche","48.0395504089","-1.6764758901","","","","","","1"
"2726","2726","Guyomerais","Noyal-Châtillon-sur-Seiche","48.0396848180","-1.6767233995","","","","","","1"
"2727","2727","Pont","Noyal-Châtillon-sur-Seiche","48.0384460712","-1.6665252332","","","","","","1"
"2728","2728","Centre","Noyal-Châtillon-sur-Seiche","48.0426952074","-1.6660394501","","","","","","1"
"2729","2729","Croix de Pierre","Noyal-Châtillon-sur-Seiche","48.0469718680","-1.6646780530","","","","","","1"
"2730","2730","Croix de Pierre","Noyal-Châtillon-sur-Seiche","48.0462390318","-1.6647939403","","","","","","1"
"2731","2731","Centre","Noyal-Châtillon-sur-Seiche","48.0429698329","-1.6660464979","","","","","","1"
"2732","2732","Pont","Noyal-Châtillon-sur-Seiche","48.0386278042","-1.6669103106","","","","","","1"
"2733","2733","Côteaux","Noyal-Châtillon-sur-Seiche","48.0341967737","-1.6634018669","","","","","","1"
"2734","2734","Côteaux","Noyal-Châtillon-sur-Seiche","48.0344358534","-1.6634212045","","","","","","1"
"2749","2749","Touche Tizon","Noyal-Châtillon-sur-Seiche","48.0558649691","-1.7011242089","","","","","","2"
"2750","2750","Monts Gaultier","Noyal-Châtillon-sur-Seiche","48.0392527770","-1.6805434950","","","","","","1"
"2751","2751","Monts Gaultier","Noyal-Châtillon-sur-Seiche","48.0393601092","-1.6799526189","","","","","","1"
"2801","2801","Grand Quartier","Saint-Grégoire","48.1358181186","-1.6931583924","","","","","","1"
"2803","2803","La Plesse","Saint-Grégoire","48.1374187311","-1.6886102378","","","","","","2"
"2804","2804","Ricoquais","Saint-Grégoire","48.1591122058","-1.6766177547","","","","","","1"
"2805","2805","Camus","Saint-Grégoire","48.1591284439","-1.6813425686","","","","","","1"
"2806","2806","Vivier Louis","Saint-Grégoire","48.1590265106","-1.6855783851","","","","","","1"
"2807","2807","Pontay","Saint-Grégoire","48.1598018737","-1.6921369329","","","","","","1"
"2808","2808","Uttenreuth","Saint-Grégoire","48.1568449356","-1.6873887617","","","","","","1"
"2809","2809","Discalceat","Saint-Grégoire","48.1543385018","-1.6867230818","","","","","","1"
"2810","2810","Paul-Emile Victor","Saint-Grégoire","48.1536602941","-1.6921235094","","","","","","1"
"2811","2811","Cité des Jardins","Saint-Grégoire","48.1513777273","-1.6912945406","","","","","","1"
"2812","2812","Forge","Saint-Grégoire","48.1508520680","-1.6858336886","","","","","","1"
"2813","2813","Haut Trait","Saint-Grégoire","48.1474373239","-1.6861620721","","","","","","1"
"2814","2814","CHP Saint-Grégoire","Saint-Grégoire","48.1430991860","-1.6864512736","","","","","","1"
"2815","2815","La Plesse","Saint-Grégoire","48.1371499244","-1.6864012770","","","","","","1"
"2816","2816","La Plesse","Saint-Grégoire","48.1382331320","-1.6863364842","","","","","","1"
"2817","2817","CHP Saint-Grégoire","Saint-Grégoire","48.1429668881","-1.6866223426","","","","","","1"
"2818","2818","Haut Trait","Saint-Grégoire","48.1469460617","-1.6861044720","","","","","","1"
"2819","2819","Forge","Saint-Grégoire","48.1514925249","-1.6858387421","","","","","","1"
"2820","2820","Cité des Jardins","Saint-Grégoire","48.1514745200","-1.6913184348","","","","","","1"
"2821","2821","Paul-Emile Victor","Saint-Grégoire","48.1538082341","-1.6919788160","","","","","","1"
"2822","2822","Discalceat","Saint-Grégoire","48.1547623911","-1.6866755028","","","","","","2"
"2824","2824","Vivier Louis","Saint-Grégoire","48.1588736745","-1.6851775097","","","","","","1"
"2825","2825","Camus","Saint-Grégoire","48.1590864942","-1.6807956491","","","","","","1"
"2826","2826","Grand Quartier","Saint-Grégoire","48.1356012608","-1.6929256848","","","","","","1"
"2827","2827","Maison Blanche","Saint-Grégoire","48.1489964144","-1.6566011214","","","","","","1"
"2829","2829","Maison Blanche","Saint-Grégoire","48.1493775066","-1.6564108945","","","","","","1"
"2830","2830","Grand Quartier","Saint-Grégoire","48.1343761914","-1.6944705527","","","","","","1"
"2831","2831","Holywell","Saint-Grégoire","48.1535361069","-1.6787169457","","","","","","1"
"2832","2832","Holywell","Saint-Grégoire","48.1546352597","-1.6787625862","","","","","","1"
"2833","2833","Jean-Paul II","Saint-Grégoire","48.1601395660","-1.6772172683","","","","","","1"
"2834","2834","Jean-Paul II","Saint-Grégoire","48.1599613411","-1.6771018305","","","","","","1"
"2836","2836","Uttenreuth","Saint-Grégoire","48.1569786462","-1.6872392423","","","","","","1"
"2837","2837","La Brosse","Saint-Grégoire","48.1769797388","-1.7219620974","","","","","","1"
"2838","2838","Alphasis","Saint-Grégoire","48.1539093474","-1.6969004837","","","","","","1"
"2839","2839","Alphasis","Saint-Grégoire","48.1543918767","-1.6966397429","","","","","","1"
"2840","2840","MFR Rabinardières","Saint-Grégoire","48.1766638232","-1.6902766622","","","","","","2"
"2841","2841","Jean-Paul II","Saint-Grégoire","48.1604797475","-1.6767736683","","","","","","2"
"2842","2842","Nobel","Saint-Grégoire","48.1581026626","-1.6720492360","","","","","","1"
"2843","2843","Nobel","Saint-Grégoire","48.1583500155","-1.6721699187","","","","","","1"
"2844","2844","Champ Daguet","Saint-Grégoire","48.1552855524","-1.6714350701","","","","","","1"
"2846","2846","Ricoquais","Saint-Grégoire","48.1589925843","-1.6763365876","","","","","","1"
"2847","2847","Forge","Saint-Grégoire","48.1518149515","-1.6845178341","","","","","","1"
"2848","2848","Forge","Saint-Grégoire","48.1519093174","-1.6844134615","","","","","","1"
"2851","2851","Edonia","Saint-Grégoire","48.1480889247","-1.6968618792","","","","","","1"
"2852","2852","Edonia","Saint-Grégoire","48.1479176158","-1.6969258702","","","","","","1"
"2853","2853","Grand Quartier","Saint-Grégoire","48.1358091331","-1.6928862742","","","","","","1"
"2854","2854","Grand Quartier","Saint-Grégoire","48.1346275513","-1.6937047230","","","","","","1"
"2855","2855","Kerfleury","Saint-Grégoire","48.1382770789","-1.6718853518","","","","","","1"
"2856","2856","Kerguelen","Saint-Grégoire","48.1513700688","-1.6971096110","","","","","","1"
"2857","2857","Kerguelen","Saint-Grégoire","48.1511993995","-1.6972752594","","","","","","1"
"2858","2858","Kerfleury","Saint-Grégoire","48.1384450468","-1.6720216875","","","","","","1"
"2859","2859","Edonia","Saint-Grégoire","48.1480565067","-1.6969935258","","","","","","2"
"2901","2901","Croix aux Potiers","Chartres-de-Bretagne","48.0467328083","-1.7106333679","","","","","","2"
"2902","2902","Croix aux Potiers","Chartres-de-Bretagne","48.0478932938","-1.7135429696","","","","","","2"
"2903","2903","Chaussairie","Chartres-de-Bretagne","48.0333553037","-1.7116297202","","","","","","1"
"2904","2904","Taillebois","Chartres-de-Bretagne","48.0370018026","-1.7123528678","","","","","","1"
"2905","2905","Callouët","Chartres-de-Bretagne","48.0423254015","-1.7120320488","","","","","","1"
"2906","2906","Croix aux Potiers","Chartres-de-Bretagne","48.0459064041","-1.7100862849","","","","","","1"
"2907","2907","Croix aux Potiers","Chartres-de-Bretagne","48.0456590159","-1.7104979098","","","","","","1"
"2908","2908","Callouët","Chartres-de-Bretagne","48.0414132307","-1.7125151303","","","","","","1"
"2909","2909","Taillebois","Chartres-de-Bretagne","48.0368168851","-1.7125454795","","","","","","1"
"2911","2911","Parc de Loisirs","Chartres-de-Bretagne","48.0332675947","-1.7072283080","","","","","","1"
"2912","2912","Argoat","Chartres-de-Bretagne","48.0354549375","-1.7062702010","","","","","","1"
"2913","2913","Cornouaille","Chartres-de-Bretagne","48.0346105509","-1.6994101361","","","","","","1"
"2914","2914","Vieux Bourg","Chartres-de-Bretagne","48.0369175931","-1.6970079838","","","","","","1"
"2915","2915","Collège Pôle Sud","Chartres-de-Bretagne","48.0413764532","-1.6984155812","","","","","","1"
"2916","2916","Auditoire","Chartres-de-Bretagne","48.0416895534","-1.7026323664","","","","","","2"
"2917","2917","Chartres Centre","Chartres-de-Bretagne","48.0423491566","-1.7065006341","","","","","","1"
"2918","2918","Callouët","Chartres-de-Bretagne","48.0419760810","-1.7110453575","","","","","","1"
"2919","2919","Chartres Centre","Chartres-de-Bretagne","48.0423225965","-1.7074657157","","","","","","1"
"2920","2920","Auditoire","Chartres-de-Bretagne","48.0415363312","-1.7028705583","","","","","","1"
"2921","2921","Collège Pôle Sud","Chartres-de-Bretagne","48.0412215024","-1.6977700827","","","","","","2"
"2922","2922","Vieux Bourg","Chartres-de-Bretagne","48.0370573720","-1.6972092142","","","","","","1"
"2923","2923","Cornouaille","Chartres-de-Bretagne","48.0347348373","-1.6998938333","","","","","","1"
"2924","2924","Argoat","Chartres-de-Bretagne","48.0355336854","-1.7060947317","","","","","","1"
"2925","2925","Chaussairie","Chartres-de-Bretagne","48.0330662240","-1.7117030788","","","","","","1"
"2926","2926","Collège Pôle Sud","Chartres-de-Bretagne","48.0416906531","-1.6960678089","","","","","","1"
"2927","2927","Parc de Loisirs","Chartres-de-Bretagne","48.0331690699","-1.7074835900","","","","","","1"
"2928","2928","Constant Mérel","Chartres-de-Bretagne","48.0314290953","-1.7087545791","","","","","","1"
"2930","2930","Constant Mérel","Chartres-de-Bretagne","48.0312471003","-1.7092478565","","","","","","1"
"2942","2942","Collège Pôle Sud","Chartres-de-Bretagne","48.0420324218","-1.6962074648","","","","","","1"
"3001","3001","Gériatrie","Chantepie","48.0850471602","-1.6103805828","","","","","","1"
"3002","3002","Deux Ruisseaux","Chantepie","48.0857645759","-1.6140466611","","","","","","1"
"3003","3003","Bourgogne","Chantepie","48.0891452861","-1.6125755414","","","","","","1"
"3004","3004","Hallouvry","Chantepie","48.0903271716","-1.6159757954","","","","","","2"
"3005","3005","Chantepie Eglise","Chantepie","48.0882931912","-1.6169803704","","","","","","2"
"3006","3006","Chantepie Mairie","Chantepie","48.0884799587","-1.6192001326","","","","","","1"
"3007","3007","Loges","Chantepie","48.0905038527","-1.6239429437","","","","","","1"
"3008","3008","Loges","Chantepie","48.0903096346","-1.6241703531","","","","","","1"
"3009","3009","Chantepie Mairie","Chantepie","48.0883514513","-1.6190914779","","","","","","1"
"3010","3010","Chantepie Eglise","Chantepie","48.0882122705","-1.6168639224","","","","","","2"
"3011","3011","Hallouvry","Chantepie","48.0904769839","-1.6153067094","","","","","","1"
"3012","3012","Bourgogne","Chantepie","48.0890156092","-1.6126773675","","","","","","1"
"3013","3013","Deux Ruisseaux","Chantepie","48.0858130595","-1.6147174678","","","","","","1"
"3014","3014","Breillou","Chantepie","48.0980870350","-1.6229078685","","","","","","1"
"3015","3015","Breillou","Chantepie","48.0983206249","-1.6228363444","","","","","","1"
"3016","3016","Cucé","Chantepie","48.0935138985","-1.6075617884","","","","","","1"
"3017","3017","EDEFS","Chantepie","48.0925038021","-1.6129195900","","","","","","2"
"3018","3018","Rocade Sud","Chantepie","48.0854814890","-1.6272289004","","","","","","1"
"3019","3019","Val Blanc","Chantepie","48.0805083669","-1.6308489295","","","","","","2"
"3020","3020","Val Blanc","Chantepie","48.0806519612","-1.6306008908","","","","","","2"
"3021","3021","Rocade Sud","Chantepie","48.0845998490","-1.6275054115","","","","","","1"
"3022","3022","Hallouvry","Chantepie","48.0910406636","-1.6152833335","","","","","","1"
"3023","3023","EDEFS","Chantepie","48.0925957664","-1.6129448135","","","","","","2"
"3024","3024","Martinière","Vern-sur-Seiche","48.0769601302","-1.6318078876","","","","","","2"
"3025","3025","Martinière","Chantepie","48.0767417558","-1.6318358050","","","","","","2"
"3027","3027","Touche Annette","Chantepie","48.0858026759","-1.6081361641","","","","","","1"
"3028","3028","Rosa Parks","Chantepie","48.0854643305","-1.6040314633","","","","","","1"
"3029","3029","Touche Annette","Chantepie","48.0857060034","-1.6074733080","","","","","","1"
"3032","3032","Gériatrie","Chantepie","48.0852287958","-1.6107469875","","","","","","1"
"3033","3033","Breillou","Chantepie","48.0982238921","-1.6211534381","","","","","","1"
"3034","3034","Breillou","Chantepie","48.0985530893","-1.6213541163","","","","","","1"
"3035","3035","Landes","Chantepie","48.0904981576","-1.6190495188","","","","","","1"
"3036","3036","Landes","Chantepie","48.0906832786","-1.6188070441","","","","","","1"
"3037","3037","Chantepie Eglise","Chantepie","48.0875863704","-1.6167035213","","","","","","1"
"3038","3038","Chantepie Eglise","Chantepie","48.0874966427","-1.6167890220","","","","","","1"
"3102","3102","Pie Neuve","Pacé","48.1513809698","-1.7922591562","","","","","","1"
"3103","3103","Docteur Léon","Pacé","48.1492318125","-1.7889885047","","","","","","2"
"3104","3104","Touche Milon","Pacé","48.1484625747","-1.7847912626","","","","","","1"
"3105","3105","Pinault","Pacé","48.1476500875","-1.7809159056","","","","","","1"
"3107","3107","Renan","Pacé","48.1511854494","-1.7775400404","","","","","","1"
"3108","3108","Duchesse Anne","Pacé","48.1510217090","-1.7720236407","","","","","","1"
"3109","3109","Pacé Cimetière","Pacé","48.1481421545","-1.7699089869","","","","","","1"
"3110","3110","Carré Dumaine","Pacé","48.1457582299","-1.7707531911","","","","","","1"
"3111","3111","Le Ponant","Pacé","48.1427562356","-1.7701007678","","","","","","1"
"3112","3112","Opéra","Pacé","48.1410591882","-1.7672938347","","","","","","1"
"3113","3113","Le Ponant","Pacé","48.1434008645","-1.7703863368","","","","","","1"
"3114","3114","Carré Dumaine","Pacé","48.1460223526","-1.7704922846","","","","","","2"
"3115","3115","Pacé Cimetière","Pacé","48.1480985168","-1.7697311597","","","","","","1"
"3116","3116","Duchesse Anne","Pacé","48.1508651672","-1.7720350559","","","","","","1"
"3117","3117","Renan","Pacé","48.1512747852","-1.7776556833","","","","","","1"
"3119","3119","Pinault","Pacé","48.1475147220","-1.7811032432","","","","","","1"
"3120","3120","Touche Milon","Pacé","48.1485998165","-1.7850057590","","","","","","1"
"3121","3121","Docteur Léon","Pacé","48.1493807291","-1.7890116008","","","","","","2"
"3122","3122","Pie Neuve","Pacé","48.1512778049","-1.7923569216","","","","","","1"
"3123","3123","Chapitre","Pacé","48.1740883381","-1.7894009449","","","","","","2"
"3124","3124","Chapitre","Pacé","48.1753660625","-1.7899806183","","","","","","2"
"3125","3125","Pâtis Roussel","Pacé","48.1604904362","-1.7680112221","","","","","","1"
"3126","3126","Ouessant","Pacé","48.1572504602","-1.7657947374","","","","","","1"
"3127","3127","Champalaune","Pacé","48.1555323689","-1.7646957809","","","","","","1"
"3128","3128","Pacé Collèges","Pacé","48.1540186953","-1.7711572684","","","","","","1"
"3129","3129","Le Brix","Pacé","48.1506938781","-1.7708393344","","","","","","1"
"3130","3130","Le Brix","Pacé","48.1516048265","-1.7704614154","","","","","","1"
"3131","3131","Pacé Collèges","Pacé","48.1544008005","-1.7703581882","","","","","","1"
"3132","3132","Champalaune","Pacé","48.1554575528","-1.7645264100","","","","","","2"
"3133","3133","Ouessant","Pacé","48.1573827925","-1.7656664253","","","","","","1"
"3134","3134","Nominoë","Pacé","48.1416221287","-1.7704574822","","","","","","1"
"3135","3135","Nominoë","Pacé","48.1417547645","-1.7710008018","","","","","","1"
"3136","3136","Pont Amelin","Pacé","48.1546901009","-1.7844144162","","","","","","1"
"3137","3137","Rive Ouest","Pacé","48.1402062262","-1.7635539766","","","","","","1"
"3139","3139","Rive Ouest","Pacé","48.1401531558","-1.7633183068","","","","","","1"
"3141","3141","Pont Amelin","Pacé","48.1548213466","-1.7843858796","","","","","","1"
"3142","3142","Haute Rabine","Pacé","48.1673424177","-1.7871091067","","","","","","2"
"3143","3143","Haute Rabine","Pacé","48.1699475204","-1.7878922488","","","","","","2"
"3144","3144","Opéra","Pacé","48.1410543846","-1.7662725292","","","","","","1"
"3145","3145","Touche Champagne","Pacé","48.1799587816","-1.8016745741","","","","","","2"
"3146","3146","Touche Champagne","Pacé","48.1801199046","-1.8018172838","","","","","","2"
"3159","3159","Centre scolaire Pacé","Pacé","48.1523731807","-1.7715509871","","","","","","2"
"3162","3162","Centre scolaire Pacé","Pacé","48.1525823106","-1.7715020022","","","","","","2"
"3165","3165","Planche Fagline","Pacé","48.1487900734","-1.7591516762","","","","","","2"
"3166","3166","Planche Fagline","Pacé","48.1487008904","-1.7591623827","","","","","","2"
"3201","3201","Fort Joual","Orgères","47.9698099152","-1.6460407085","","","","","","2"
"3202","3202","Frogerais","Orgères","47.9753988773","-1.6512557186","","","","","","2"
"3203","3203","Petite Rochelle","Orgères","47.9762825914","-1.6574448955","","","","","","2"
"3204","3204","Télégraphe","Orgères","47.9832387786","-1.6601651698","","","","","","2"
"3205","3205","Petite Rochelle","Orgères","47.9760811359","-1.6571748100","","","","","","2"
"3206","3206","Frogerais","Orgères","47.9753872141","-1.6523921194","","","","","","2"
"3207","3207","Fort Joual","Orgères","47.9696235911","-1.6457965990","","","","","","2"
"3208","3208","Chateaubriand","Orgères","47.9939277027","-1.6655471748","","","","","","1"
"3209","3209","Surcouf","Orgères","47.9925630131","-1.6687869567","","","","","","1"
"3210","3210","Coteau","Orgères","47.9950004605","-1.6706935995","","","","","","2"
"3211","3211","Groupe Scolaire","Orgères","47.9972729240","-1.6684313711","","","","","","1"
"3212","3212","Levant","Orgères","48.0007370956","-1.6667582998","","","","","","1"
"3213","3213","Plardière","Orgères","48.0095072990","-1.6659200103","","","","","","1"
"3216","3216","Plardière","Orgères","48.0095315165","-1.6661954008","","","","","","1"
"3217","3217","Levant","Orgères","48.0004713100","-1.6671548188","","","","","","1"
"3218","3218","Groupe Scolaire","Orgères","47.9969187757","-1.6690506999","","","","","","1"
"3219","3219","Coteau","Orgères","47.9949676637","-1.6709817284","","","","","","2"
"3220","3220","Surcouf","Orgères","47.9922157733","-1.6678997983","","","","","","1"
"3221","3221","Chateaubriand","Orgères","47.9937426020","-1.6652055458","","","","","","1"
"3225","3225","ZA L'Hermitière","Orgères","47.9626083088","-1.6848935304","","","","","","2"
"3245","3245","L'hermitière Village","Orgères","47.9643487903","-1.6817176326","","","","","","2"
"3246","3246","Collège Récipon","Orgères","48.0023863014","-1.6688910701","","","","","","2"
"3248","3248","ZA L'Hermitière","Orgères","47.9626376834","-1.6850045927","","","","","","2"
"3249","3249","Orgerblon","Orgères","48.0149279859","-1.6639687246","","","","","","1"
"3250","3250","Orgerblon","Orgères","48.0149281392","-1.6638375450","","","","","","1"
"3301","3301","Landelles","Thorigné-Fouillard","48.1551879021","-1.5731067136","","","","","","1"
"3302","3302","Thorigné Mairie","Thorigné-Fouillard","48.1530391724","-1.5794451376","","","","","","1"
"3304","3304","Anne de Bretagne","Thorigné-Fouillard","48.1556576510","-1.5808479733","","","","","","1"
"3305","3305","Bocage","Thorigné-Fouillard","48.1589727800","-1.5796307544","","","","","","1"
"3306","3306","Juteauderies","Thorigné-Fouillard","48.1641764250","-1.5792650920","","","","","","1"
"3307","3307","Fouillard","Thorigné-Fouillard","48.1604123807","-1.5860213560","","","","","","1"
"3308","3308","Placis Vert","Thorigné-Fouillard","48.1743321617","-1.6021377957","","","","","","1"
"3309","3309","Portail","Thorigné-Fouillard","48.1562710888","-1.5923757212","","","","","","2"
"3310","3310","Portail","Thorigné-Fouillard","48.1564477320","-1.5918416511","","","","","","2"
